-23880.0,"Recognizing the time constraints you face, I've tried to 1) clear up a few ",True
-28440.0,Here is my stab at the talking points  to be sent in to FERC along with the ,True
-23880.0,"Recognizing the time constraints you face, I've tried to 1) clear up a few ",True
-28440.0,Here is my stab at the talking points  to be sent in to FERC along with the ,True
429660.0,"Monkey;

Hey you little bastard, what the fuck are you doing in a picture in 
E-Company???  What, do you think that should help you score women.  How do 
you say BALANCE SHEET!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!

Yeah Monkey,

B

",False
352860.0,"Dutch,",False
-28500.0,"Sarah-Joy,",True
424620.0,"
John,

You might recall we spoke a few weeks ago about a system with more 
intelligence for out-of-hours trading than just leaving the products on Last 
Trade is Mid.

Attached is a suggestion for how such a system might work. It builds on 
Offset to Last Trade functionality.

The simplified description is: It tracks two variables: Intensity(Speed) and 
Bias (Buy or Sell emphasis).  As Intensity increases, the Spread increases. 
As Bias increases, the Offset increases.

I'll call later to see what you think of the idea.

Dave

 

Program Criteria

The formula which defines the trading decision-making program will need to 
work with several criteria/inputs/definitions. These might be:

Intensity (Speed) - The average time between transaction attempts, regardless 
of whether they are buys or sells. Measured as a moving average over the last 
[Intensity Factor] transactions by comparing the timestamp of the transaction 
Tibco messages for the Product.
Obviously, the lower the Intensity calculation, the higher the transaction 
flow. Therefore a high Intensity number indicates low transaction flow.
Intensity Factor - The number of transactions to be included in the moving 
average Intensity calculation. A possible value for this might be [4].
#Buys - The number of Buys which have occurred.
#Sells - The number of Sells which have occured.
Transaction Count - Could be either #Buys or #Sells (whichever last occured).}
Buy Offset - The Offset value which will be applied if a Buy occurs.
Sell Offset - The Offset value which will be applied if a Sell occurs.
Offset Reversion Ratio (ORR)- The amount by which the Buy Offset should be 
reduced if a Sell occurs (or amount Sell Offset should be reduced if a Buy 
occurs). A possible value for this might be [0.3]. If the application of the 
ORR results in a reduction of less than 1, then the reduction shall be 1.
Transaction Reversion Ratio (TRR)- The amount by which #Buys should be 
reduced if a Sell occurs (or amount #Sells should be reduced if a Buy 
occurs). A possible value for this might be [0.3]. If the application of the 
TRR results in a reduction of less than 1, then the reduction shall be equal 
to 1.
Spread Minimum - The minimum Spread value allowed. A possible value for this 
might be [0.04]
Spread Maximum - The maximum Spread value allowed. A possible value for this 
might be [0.50]
Offset Minimum - The minimum Offset allowed for both Buys and Sells. A 
possible value for this might be [0].
Offset Maximum -The maximum offset allowed for both Buys and Sells. A 
possible value for this might be [0.50]
Initial Offset - The Buy and Sell Offset used when the program is started
Initial Spread - The Spread used when the program is started
Spread-Offset Minimum - The minimum amount by which Spread must exceed 
Offset. Prevents a possible arbitrage opportunity for the customer. A 
possible value for this might be [0.01]
Dead Interval - The period of time which must pass before the program will 
recalculate the above Criteria, if no transactions have taken place during 
the Dead Interval. A possible value for this might be [240] seconds.

Program Outputs

The program should output the following variables as a result of combining 
the above Criteria in a user-defined Formula:

Spread (integer) - as per current Stack Manager
Offset (integer) - as per current Stack Manager
Suspension (boolean) - Whether or not the Product should be suspended. 
Normally ""False""


Program Interface and Operation Principles

The user should be provided with a GUI which will allow them to define a 
relationship among the above Criteria, which will produce and apply the 
Outputs to a particular Product. This relationship would be defined with 
Intensity Formulas and Transaction Formulas. 

Every time a Transaction occurs, or a Dead Interval passes, the Criteria will 
be recalculated and the user-defined formulas will be reviewed by the 
program. If a Dead Interval passes without any transactions taking place, 
then Intensity = Intensity +240 and #Buys=#Buys-TRR and #Sells=#Sells-TRR and 
Buy Offset = Buy Offset- ORR and Sell Offset = Sell Offset - ORR. 

If the user-defined Formulas (see following) indicate that a change in spread 
should occur, then if the Offset is zero (in the case of a trade occurring) 
or if no trade has occured (during the passing of a Dead Interval), the 
system shall perform a Last Trade is Mid calculation around the last 
transaction, adjusting the buy and sell prices according to the new Spread 
value.

Any adjustment to the Spread shall respect the Spread-Offset Minimum. If a 
reduction in the Spread should violate the Spread-Offset Minimum, then the 
Buy Offset (or Sell Offset, or both as appropriate) shall be reduced 
accordingly. Similarly, if the Offset is increased by a Transaction Formula 
to a level greater than the Spread, the Spread shall be increased to maintain 
the Spread-Offset Minimum.

GUI/Formulas Example:

Constants
Intensity Factor: [4]
Dead Interval: [240]
Offset Reversion Ratio (ORR): [0.3]
Transaction Reversion Ratio (TRR): [0.3]
Spread Minimum [0.04]
Spread Maximum [0.50]
Offset Minimum [0]
Offset Maximum [0.49]
Spread-Offset Minimum [0.01]

         INPUTS           OUTPUTS
Intensity Formula
Formula # Intensity   Spread Offset  Suspension
S1  >220   -0.01 n/a F
S2  <30   +0.01 n/a F
S3  <10   +0.02 n/a F

Transaction Formula
Formula # # Transactions  Spread Offset  Suspension
V1  <4   n/a -0.01 F
V2  >3   n/a +0.01 F
V3  >5   +0.01 +0.02 F
V4  >10   +0.02 +0.04 F
V5  >15   +0.04 +0.15 F
V6  >20   n/a n/a T
    
Note that #Transactions would be #Buys or #Sells, as appropriate. Note also 
that #Buys and #Sells are not intended to be an absolute count, but rather 
are a moving measure of the number of buys or sells which have recently 
occured.

In this example, all Constants and Formulae are editable by the user through 
the GUI.


Simulation

Obviously, if we want to proceed, we will want to conduct several simulations 
to prove concepts and evaluate responsiveness. However, to give some idea of 
how the above might work when a market starts to run in a particular 
direction, please see the attached:




Additional Features

System Notifications

There should be two kinds of notifications for the Robotrader, which will be 
similar to Stack Manager Garbage Checks: Warning and Failure levels for both 
Offset and Price. The warning levels will trigger a pager message. The 
Failure levels will trigger a pager message and the product will be 
automatically suspended. The Price checks will be against prices input by the 
trader (not relative price movements, but actual price). There should be both 
maximum and minimum price checks (e.g. gas is trading at $5.50. The 
notification levels could be $8 at the top end and $2 at the bottom end). 
Offset checks will only be against a maximum value.




Dave


",False
14760.0,"Subject: Re: invitation to meeting with senior Compaq executives from 1-4PM 3 
Allen Center 11C1, December 14th  

Sarah,

Thanks to you and Jennifer for arranging.   I will be in attendance at 3:00 
pm and have asked either Jim Crowder or Everett Plante to also attend.   I do 
not know their availability yet due to the Enron PRC meeting conflicts.   Is 
it possible for me to attend starting at 1:00 pm - I have not been through a 
complete Experience Enron meeting ?

thanks again for your help.

Kim 




	Sarah-Joy Hunter@ENRON
	11/30/00 06:16 PM
		 
		 To: Kim Godfrey/Enron Communications@Enron Communications
		 cc: Jennifer Medcalf/NA/Enron@Enron, Colleen Koenig/NA/Enron@Enron
		 Subject: invitation to meeting with senior Compaq executives from 1-4PM 3 
Allen Center 11C1, December 14th

Hi Kim,

Hope you had a great Thanksgiving.  Jennifer Stewart Medcalf had asked me to 
invite you to a meeting with senior Compaq executives on
December 14th.  Though the meeting will start at 1PM, Jennifer is 
specifically requesting your presence from 3-4 PM when discussions will focus 
on the Compaq/EBS relationship.  Other Compaq executives besides ""Keith"" will 
be there.


An agenda and listing of attendees will be e-mailed to you the week of 
December 11th.

Thanks for confirming back with Jennifer Medcalf your availability, from 3-4 
PM, December 14th.  She can be reached at ext.#6-8235.

Sarah-Joy Hunter


",True
-26100.0,"Without me!  I can't believe you...

Just kidding.  What was it for -- the management conference?  

",True
-28560.0,"my, my, my, you must have left early yesterday to just have received my 
email.  

Have I told you how much I love it here?  I think I need to move back...

",True
37260.0,I talked to Jay Surles and Kenny Policano at Adams Resources and concerning ,True
57420.0,"Oh, I got it -- you must have had a good date.  So tell me about it since I 
missed it. 

",True
-24900.0,"Okay, you get reprieve on this today.  But I do have curly hair and high 
boots on. 

Have a GREAT (said like Tony Tiger) date, and don't attack her like you did 
the last one. MSA

",True
-24180.0,"Don't even think you're getting out of this with the ""for a while"" crap.  ",True
4080.0,"The el orbits, eh? i've heard of them but don't remember who they are.   ",True
16080.0,Deathly afraid doesn't even come close to describing it.  Busy tonight.  How ,True
52860.0,"Okay, since you are deathly afraid of being nice to me, now about we go to 
grab a beer or dinner tomorrow night?  Does that work for you?
















",True
-21600.0,"The el orbits, eh? i've heard of them but don't remember who they are.   ",True
16080.0,Deathly afraid doesn't even come close to describing it.  Busy tonight.  How ,True
52860.0,"Okay, since you are deathly afraid of being nice to me, now about we go to 
grab a beer or dinner tomorrow night?  Does that work for you?











",True
-13320.0,Deathly afraid doesn't even come close to describing it.  Busy tonight.  How ,True
52860.0,"Okay, since you are deathly afraid of being nice to me, now about we go to 
grab a beer or dinner tomorrow night?  Does that work for you?






",True
22140.0,"Okay, since you are deathly afraid of being nice to me, now about we go to 
grab a beer or dinner tomorrow night?  Does that work for you?

",True
-15540.0,"Andy, Here is what I am aware of regarding availability of EOL for Sunday ",True
-21540.0,"Other than the fact that we desparately need your unbelieveably 
marketing-savvy person up here - no. What's going on in the trading world?  
Maybe I'll have to mosey on down there later today.  Is it busy?  

",True
63360.0,"I thought we agreed to Denny's tonight after Rick's?!

",True
-22800.0,"am i being ignored?

",True
-9600.0,"Hey Buster John,

Despite the X's you received last night for your ill behavior, I wanted to 
thank you for dinner because I had a great time.  Although, I do take 
personal offense to being flipped off at least 5 times in the course of 
dinner. Watch your manners when your with a lady!

I hope you have a great Friday and today is one of your top 5 too!

MSA

",True
-19800.0,"Oh, I have a meeting with four people at 3:30.  Can I come before or after 
that?  If no other time works, I can probably change it.  Just let me know, 
MSA



",True
-19560.0,"Hi, 

I was hoping that you could give me a few minutes after trading hours to help 
me substantiate the EOL commercial.  ABC is threatening not to run it if I 
don't prove that ""Enron has created the First Internet Global Commodities 
Market.""  I can easily prove we are the largest, but I'm having a hard time 
with first.  I know we were, but I have to have it in writing.

Give me a call or email me and let me know when you have a second or two. 
Thanks, Margaret 

",True
75780.0,"I really liked the commercials about specifics (i.e.  weather, EOL, ",True
19260.0,"So, what did you think?!  Don't lie or stretch the truth either -- you won't 
hurt my feelings, I promise.  

By the way, by the time I arrived home it was completely dark so I went for a 
three mile run this morning.  Not fun, but I'm definitely awake right now!  
BUT, it's all your fault I couldn't go last night....he!he!

Trade well, MSA








",True
-19080.0,"I really liked the commercials about specifics (i.e.  weather, EOL, ",True
19260.0,"So, what did you think?!  Don't lie or stretch the truth either -- you won't 
hurt my feelings, I promise.  

By the way, by the time I arrived home it was completely dark so I went for a 
three mile run this morning.  Not fun, but I'm definitely awake right now!  
BUT, it's all your fault I couldn't go last night....he!he!

Trade well, MSA







",True
-10500.0,"So, what did you think?!  Don't lie or stretch the truth either -- you won't 
hurt my feelings, I promise.  

By the way, by the time I arrived home it was completely dark so I went for a 
three mile run this morning.  Not fun, but I'm definitely awake right now!  
BUT, it's all your fault I couldn't go last night....he!he!

Trade well, MSA



",True
-15240.0,"Hey John,

Did you check out the new spots?!!!  They are posted on the Intranet 
(home.enron.com).  Let me know what you think!  Hope all is well down there 
on the 'big money making' floor.

Have a good one, Margaret

",True
16620.0,"Hey John,",True
-23940.0,"Dalal/Corp/Enron@ENRON, Vladimir Gorny/HOU/ECT@ECT 
Subject: Re:  
John,
Delainey asked Buy and Skilling to extend it for the next two weeks.  
Consider it extended thru 9/12/00.
Ted
",True
26100.0,John,True
137760.0,you in town this weekend?,False
-14880.0,"what do you think now?
see you sunday


",True
-25140.0,"those things are TERRIBLE!!!!

",True
-23640.0,I asked everyone for their A/A needs and received very little feedback.  ,True
-24900.0," sign me up for the gas message board

",True
-24360.0,"John - I got a call from Warren Tashnek today.  He is concerned about the 
usage of the Fimat line because the trading volume is not covering its 
costs.   He wanted to know how to increase business with Enron.  I referred 
him to you.  As you know, he is so nice and not trying to start a fight with 
us but needs more trades to justify the cost of the line.  Will you please 
address this with him?  

Thanks, Sarah




",True
-24960.0,"Every single muscle in my stomach is sore.


",True
-25020.0,"John,

Could I get access to the gas message board?

KJM

",True
9900.0,"John,
I have the reporting package for March 2001 and 1Q 2001 for the Financial 
Team for you.
Would you like to meet to review or would you prefer that I just deliver it 
to you for your review?

Thank you,
Edie Leschber
X30669

",True
-23100.0,"They are coming in Sunday night obviously ( the 13th of May)
We may do a dinner around 8pm -- if this is a yes --are you in you? wanna 
pick their brains with a one on one?

Jen Fraser
Enron Global Markets Fundamentals
713-853-4759


",True
513720.0,"

	arnold
May-01	455
Jun-01	395
Jul-01	370
Aug-01	350
Sep-01	350
Oct-01	360
Nov-01	360
Dec-01	325
Jan-02	280
	

Jen Fraser
Enron Global Markets Fundamentals
713-853-4759


",False
441900.0,,False
237600.0,"
1- The above spreadsheet looks at HO-NG seasonally. It gives perspective on 
'normal relationships'. 

Things I need to clarify about your ng view
1- As gas plummets are you assuming that it regains all demand (industrial 
shutdowns and fuel switchers)?
2-What is your outlook for Nov-Mar 01 and Ap-oct 02
3- How does your view change with a normal, cold or warm winter ?
4- Is your view predicated on getting to 2.6  is easy and that world did not 
end this past winter a storage level of 2.6?
5- Do you believe that we will need to price some demand out again this 
winter?


Thanks

",False
-13440.0,"

	arnold
May-01	
Jun-01	
Jul-01	
Aug-01	
Sep-01	
Oct-01	
Nov-01	
Dec-01	
Jan-02	

Jen Fraser
Enron Global Markets Fundamentals
713-853-4759


",True
23760.0,"where's your curve now?
MAy
June
Jul
Aug
Sep
Oct
Nov
Dec Jan 02

Jen Fraser
Enron Global Markets Fundamentals
713-853-4759


",True
-480.0,"where's your curve now?
MAy
June
Jul
Aug
Sep
Oct
Nov
Dec Jan 02

Jen Fraser
Enron Global Markets Fundamentals
713-853-4759


",True
679320.0,"Given the shape of the curve, my guess for incremental substitution is 
1.5Bcf/d for No2 oil.  
So for the period  May-Sep01 an extra 1.5Bcf/d will be put back into the 
system due to No2 oil usage.




Futures Settlements                                          		Mar27-01						
	NG	CL	BRT	HO	GSL	HU	PN	
	$/Mmbtu	$/BBL	$/BBL	Cts/Gal	$/ MT	Cts/Gal	Cts/gal	
APR1	5.621	 27.75 	25.40	0.7794	216.25	0.9395	0.5375	
MAY1	5.661	 27.84 	25.50	0.737	213.75	0.9306	0.5375	
JUN1	5.703	 27.66 	25.39	0.7235	212.25	0.9111	0.5400	
JUL1	5.738	 27.40 	25.26	0.724	212.50	0.8853	0.5425	
AUG1	5.753	 27.12 	25.09	0.727	213.00	0.8558	0.5450	
SEP1	5.713	 26.85 	24.91	0.7325	213.00	0.819	0.5475	
OCT1	5.708	 26.58 	24.73	0.739	213.50	0.7765	0.5575	
NOV1 	5.813	 26.31 	24.53	0.745	214.25	0.7525	0.5600	
DEC1	5.913	 26.03 	24.27	0.7490	215.00	0.739	0.5600	







Futures Settlements  DIFFS VS NG (USD/ MMBTU)   (CDTY- 
NG)                                    							
	NG	CL	BRT	HO	GSL	HU	PN
	$/MMBtu	$/MMBtu	$/MMBtu	$/MMBtu	$/MMBtu	$/MMBtu	$/MMBtu
APR1	0.00	-0.86	-1.29	0.00	-0.64	2.19	0.28
MAY1	0.00	-0.88	-1.32	-0.35	-0.74	2.08	0.24
JUN1	0.00	-0.95	-1.38	-0.49	-0.81	1.87	0.22
JUL1	0.00	-1.03	-1.43	-0.52	-0.84	1.62	0.22
AUG1	0.00	-1.10	-1.48	-0.51	-0.84	1.36	0.23
SEP1	0.00	-1.10	-1.47	-0.43	-0.80	1.10	0.41
OCT1	0.00	-1.14	-1.50	-0.38	-0.79	0.75	0.44
NOV1 	0.00	-1.30	-1.63	-0.44	-0.88	0.45	#REF!
DEC1	0.00	-1.44	-1.78	-0.51	-0.96	0.23	0.23

Date	27-03	
		
Legend		
NG	NYMEX Nat Gas	
CL	NYMEX Crude Oil	
BRT	IPE Brent	
HO	NYMEX Heating Oil	
GSL	IPE Gasoil	
HU	NYMEX Gasoline	
PN	1 BBL = 42 Gal	
		
		
		
		
Date	27-03	
		
Conversions		
NG	1 BBL = 5.825 MMBtu	
CL		
BRT		
HO	1 BBL = 42 Gal	
GSL	1 BBL =0.134 MT	
HU	1 BBL = 42 Gal	
PN	1 BBL = 42 Gal	
		
		



Jen Fraser
Enron Global Markets Fundamentals
713-853-4759


",False
-21600.0,"i may have some u2 tix for tonight,   wanna go?",True
502500.0,Jeanie Slone was telling me that you were among the best interviewers in the ,False
-13920.0,"John/Dutch

There are currently 3 counterparties which would like to have the ability to 
trade financial gas with Enron but that credit has closed on the ICE platform.

AES NewEnergy, Inc.   No Master
Trafigura Derivatives Limited  Poor credit quality
e prime, inc.    Poor credit quality


Regards,
tm

",True
175860.0,The 2001 Astro's season is about to kick-off and Enron Americas Office of the ,False
139980.0,"On Friday, will there be a private reception or area for us or will our ",False
284400.0,"Hey Buster,

Hope you had a great time in Cabo! I'm so jealous.  I need a vacation 
desperately!  

I'm trying to get a commitment on numbers from the different groups for the 
Guggenheim events.  Will you look over this document and tell me which ones 
you would like to attend and how many people you would like to bring to each? 
Of course, I need it ASAP -- what's new, right?!!

Thanks honey! Margaret








",False
72900.0,"On Friday, will there be a private reception or area for us or will our ",True
284400.0,"Hey Buster,

Hope you had a great time in Cabo! I'm so jealous.  I need a vacation 
desperately!  

I'm trying to get a commitment on numbers from the different groups for the 
Guggenheim events.  Will you look over this document and tell me which ones 
you would like to attend and how many people you would like to bring to each? 
Of course, I need it ASAP -- what's new, right?!!

Thanks honey! Margaret







",False
672600.0,"

An initial effort--please comment








",False
233940.0,"Hey Buster,

Hope you had a great time in Cabo! I'm so jealous.  I need a vacation 
desperately!  

I'm trying to get a commitment on numbers from the different groups for the 
Guggenheim events.  Will you look over this document and tell me which ones 
you would like to attend and how many people you would like to bring to each? 
Of course, I need it ASAP -- what's new, right?!!

Thanks honey! Margaret



",False
72060.0,"
what is the probability of you procuring some U2 tickets? We would dearly 
love to attend the concert in ireland at slane castle in august....I couldn't 
dial fast enough to get them
Jen Fraser

713-853-4759


",True
-25440.0,"Hi John,

I work in Corp. PR and Eric Thode recommended that I drop you and email with 
respect to a question I have about specific trade types that no one seems to 
know the answer to.  I wanted to know if you knew what ST and MLT trades are 
and just so you know, in case it makes a difference, these are in context to 
French power trading.  I know you are extremely busy but if you get a chance 
I would greatly appreciate your comments.  

Thanks, Ann
x54694
  

",True
-27300.0,"what are your thoughts on

ap-oct
nov-mar
02
03


price levels and outlooks
 thanks
Jen Fraser
713-853-4759




",True
155340.0,i think you are done with hhd/cdd stuff -ie did you complete the cdds vs,False
-25500.0,"I asked them to permission on your stack manager this function. You might 
want to have it as a stand alone icon on your desktop in case you can't 
operate stack manager.

When you have a second I'd like to talk about the broker EOL product and ED F 
Man.

Congrats on a big day. Total EOL gas volume was 425BcF (!!).

",True
-11100.0,Attached below is the complete list of users on ICE by company.  Let me know ,True
21000.0,ENA,True
418320.0,"John Arnold would like to terminate his ID on the ICE, in addition he would 
like a list of who all the other ID's are. Can you please let me know.

Thanks
Andy
















",False
-11100.0,"John

I don't see Maggie's line on the P/L

Lavo

",True
-21060.0,cute girlfriends....    I'm in,True
13740.0,cute girlfriends....   I'm in,True
-25980.0,cute girlfriends....   I'm in,True
-15600.0,"John - do you mind sharing your Fimat line with the crude traders?  Current 
usage is about $6 million.  Also Warren thought that he might be able to 
change the variation limit from about $10 million to $6 million.  This change 
would allow us to use the line for $14 million for original margin (they have 
a good rate.)  Warren is going to call you about it.  Sarah

",True
